date,year,month,day,dayofweek,latitude,longitude,elevation,temperature_max,temperature_min,temperature_avg,humidity,wind_speed,wind_direction,pressure,rainfall_mm,weather_description,cloud_cover,visibility
2023-01-24,2023,1,24,1,-52.61277582428948,70.51024242800457,,19.06,13.75,16.405,12,,,950.16,0,,,
2023-01-25,2023,1,25,2,88.84052445063566,43.67918642564561,,33.26,20.78,27.02,83,,,1039.95,0,,,
2023-01-26,2023,1,26,3,22.84639290188771,2.469387674450701,,0.32,-11.45,-5.5649999999999995,88,,,974.91,0,,,
2023-01-27,2023,1,27,4,-66.55831452518312,168.2845386937227,,25.86,19.75,22.805,17,,,1030.55,0,,,
2023-01-28,2023,1,28,5,47.076229721459214,-177.3319889750127,,1.95,-8.07,-3.06,25,,,989.67,0,,,
2023-01-29,2023,1,29,6,73.58675229033898,-27.462624320486327,,-4.18,-11.75,-7.965,17,,,1001.18,0,,,
2023-01-30,2023,1,30,0,59.27753496571248,-108.12937889207936,,28.07,22.74,25.405,86,,,969.4,0,,,
2023-01-31,2023,1,31,1,46.33949284188876,-25.71049811078672,,47.6,37.65,42.625,68,,,1040.96,0,,,
2023-02-01,2023,2,1,2,73.66743365480207,176.93362775062425,,1.94,-10.45,-4.255,72,,,1046.7,0,,,
2023-02-02,2023,2,2,3,23.413689579115257,-3.8314282658660375,,16.52,4.43,10.475,51,,,1023.33,0,,,
2023-02-03,2023,2,3,4,-61.333425071629705,-89.03840176956915,,31.29,17.83,24.56,60,,,1043.12,0,,,
2023-02-04,2023,2,4,5,-81.3370934011078,130.46109727627942,,29.68,20.98,25.33,91,,,1017.46,0,,,
2023-02-05,2023,2,5,6,-25.11495590305894,26.701813274633025,,26.88,15.93,21.405,29,,,939.43,0,,,
2023-02-06,2023,2,6,0,-15.307528016001257,40.17336859115474,,-7.46,-15.36,-11.41,10,,,977.65,0,,,
2023-02-07,2023,2,7,1,-62.80175216222236,45.718376220324814,,13.02,4.64,8.83,72,,,1047.95,0,,,
2023-02-08,2023,2,8,2,46.32244977866037,-119.303580688258,,18.91,8.08,13.495000000000001,35,,,971.57,0,,,
2023-02-09,2023,2,9,3,75.01764372063647,-15.618769398631455,,16.66,8.16,12.41,30,,,1025.62,0,,,
2023-02-10,2023,2,10,4,-56.37361412769361,-2.2267569173633035,,-11.75,-14.98,-13.365,86,,,963.28,0,,,
2023-02-11,2023,2,11,5,-15.085213690858495,-59.35274643062637,,19.96,13.47,16.715,83,,,965.93,0,,,
2023-02-12,2023,2,12,6,1.6687167875431754,0.1464133211469516,,-6.51,-16.58,-11.544999999999998,18,,,997.21,0,,,
2023-02-13,2023,2,13,0,-53.26272676923175,-22.020861164314223,,-6.93,-21.17,-14.05,97,,,974.95,0,,,
2023-02-14,2023,2,14,1,-28.68711344601187,-130.40163804226796,,-5.2,-8.44,-6.82,59,,,1035.15,0,,,
2023-02-15,2023,2,15,2,27.26343485749909,29.642143146779745,,-11.15,-17.83,-14.489999999999998,39,,,971.19,0,,,
2023-02-16,2023,2,16,3,71.51513660342559,-153.01714042001402,,7.45,-4.4,1.525,52,,,998.21,0,,,
2023-02-17,2023,2,17,4,-55.84119843960683,-104.97290377513764,,-2.19,-7.04,-4.615,10,,,975.35,0,,,
2023-02-18,2023,2,18,5,24.20994735363365,166.99806428857784,,28.65,21.63,25.14,81,,,958.91,0,,,
2023-02-19,2023,2,19,6,-23.69619325391831,-79.44291276103002,,32.17,25.51,28.840000000000003,39,,,955.32,0,,,
2023-02-20,2023,2,20,0,19.954408882876123,-42.63824681261485,,37.86,35.37,36.614999999999995,40,,,1047.02,0,,,
2023-02-21,2023,2,21,1,37.094233338237856,13.603372531779256,,5.43,-5.24,0.09499999999999975,38,,,1004.32,0,,,
2023-02-22,2023,2,22,2,-86.30908905117481,5.131893777019968,,14.51,-0.16,7.175,73,,,944.33,0,,,
2023-02-23,2023,2,23,3,56.0283314949142,-146.4235293426301,,-3.91,-13.95,-8.93,22,,,976.8,0,,,
2023-02-24,2023,2,24,4,76.35326064489357,-158.47463014828602,,14.48,3.78,9.13,27,,,1038.11,0,,,
2023-02-25,2023,2,25,5,-77.66877632917016,-161.8378046557579,,24.95,13.85,19.4,78,,,963.39,0,,,
2023-02-26,2023,2,26,6,-61.79964212738732,153.3602484234737,,44.87,33.21,39.04,97,,,1020.43,0,,,
2023-02-27,2023,2,27,0,-16.91106831597189,-96.15880155686992,,-4.9,-16.21,-10.555,55,,,985.08,0,,,
2023-02-28,2023,2,28,1,54.8610805420924,-145.64029596205134,,41.31,34.67,37.99,92,,,1037.41,0,,,
2023-03-01,2023,3,1,2,25.752519442553837,-155.59379218621052,,28.26,21.08,24.67,17,,,945.64,0,,,
2023-03-02,2023,3,2,3,-70.00211403727616,39.19879441406141,,-3.28,-15.05,-9.165000000000001,84,,,974.45,0,,,
2023-03-03,2023,3,3,4,-25.80121482679762,-141.1888873803301,,40.81,32.6,36.705,46,,,934.91,0,,,
2023-03-04,2023,3,4,5,-10.528396988512585,-25.33158946886172,,35.32,25.06,30.189999999999998,69,,,995.01,0,,,
2023-03-05,2023,3,5,6,42.44306893903902,71.26375562800396,,-8.02,-13.7,-10.86,64,,,1035.26,0,,,
2023-03-06,2023,3,6,0,31.288432799206007,-118.85106632246396,,-0.93,-5.61,-3.27,79,,,965.64,0,,,
2023-03-07,2023,3,7,1,-78.09756326984729,-121.8195341776977,,40.75,33.96,37.355000000000004,92,,,1014.56,0,,,
2023-03-08,2023,3,8,2,60.40785748184757,90.56559162570365,,20.01,15.52,17.765,81,,,943.38,0,,,
2023-03-09,2023,3,9,3,-30.79422307838498,-46.46079628968769,,-1.06,-6.95,-4.005,72,,,980.75,0,,,
2023-03-10,2023,3,10,4,-84.71541037816094,27.16370620801115,,41.54,30.03,35.785,68,,,952.61,0,,,
2023-03-11,2023,3,11,5,73.52053040638538,32.671565244764366,,7.77,4.99,6.38,22,,,1001.93,0,,,
2023-03-12,2023,3,12,6,85.86997521210589,-27.707452327375307,,47.47,37.94,42.705,13,,,938.17,0,,,
2023-03-13,2023,3,13,0,-54.71055921310073,-42.96659428320214,,8.51,0.65,4.58,80,,,987.4,0,,,
2023-03-14,2023,3,14,1,-38.21363482828746,0.6778713146317727,,25.34,19.36,22.35,26,,,988.94,0,,,
2023-03-15,2023,3,15,2,-50.328805502119735,-36.12201639002436,,5.41,2.82,4.115,34,,,1001.63,0,,,
2023-03-16,2023,3,16,3,21.758220592384376,8.679877609882226,,20.24,12.78,16.509999999999998,99,,,952.83,0,,,
2023-03-17,2023,3,17,4,-37.55427774831291,-160.10385026450084,,16.27,9.44,12.855,37,,,1002.04,0,,,
2023-03-18,2023,3,18,5,2.9731995413554277,-151.80177246454613,,10.81,2.2,6.505000000000001,20,,,951.97,0,,,
2023-03-19,2023,3,19,6,34.89832785716746,-50.682111907190176,,1.28,-2.55,-0.6349999999999999,59,,,1002.25,0,,,
2023-03-20,2023,3,20,0,-35.10966727586042,-78.83219262282292,,44.26,37.29,40.775,41,,,946.86,0,,,
2023-03-21,2023,3,21,1,-21.34861876273486,-0.7042390395679092,,0.09,-3.46,-1.685,37,,,1022.36,0,,,
2023-03-22,2023,3,22,2,-8.117807863326334,-126.46132320556332,,-8.86,-20.29,-14.575,79,,,954.2,0,,,
2023-03-23,2023,3,23,3,-10.438098183477862,-136.82138277640314,,10.35,3.21,6.779999999999999,87,,,1017.13,0,,,
2023-03-24,2023,3,24,4,34.95198012827348,-140.28501104943027,,-6.9,-16.7,-11.8,86,,,959.1,0,,,
2023-03-25,2023,3,25,5,59.410529547750485,-75.36557532967306,,28.94,17.88,23.41,39,,,989.61,0,,,
2023-03-26,2023,3,26,6,73.6840259674542,53.419245860655,,24.87,18.24,21.555,82,,,999.5,0,,,
2023-03-27,2023,3,27,0,-62.26699427176239,-51.564727039063456,,-12.81,-15.89,-14.350000000000001,50,,,944.26,0,,,
2023-03-28,2023,3,28,1,-78.82582080100164,12.869345225492168,,39.0,31.15,35.075,58,,,934.2,0,,,
2023-03-29,2023,3,29,2,-88.03601171170075,-108.71511951981547,,31.07,25.36,28.215,92,,,1033.09,0,,,
2023-03-30,2023,3,30,3,-64.56282927373586,-128.56487130725782,,36.86,28.85,32.855000000000004,18,,,989.56,0,,,
2023-03-31,2023,3,31,4,-79.19932196771258,-90.35649034235432,,34.6,19.42,27.01,18,,,952.6,0,,,
2023-04-01,2023,4,1,5,-63.65551954935307,-74.49567773385746,,36.87,28.53,32.7,65,,,938.54,0,,,
2023-04-02,2023,4,2,6,56.94448405763504,37.55743756602988,,23.27,14.88,19.075,36,,,1029.12,0,,,
2023-04-03,2023,4,3,0,89.55258447430941,-101.12172525507766,,25.67,16.6,21.135,19,,,990.57,0,,,
2023-04-04,2023,4,4,1,52.40727714265648,-31.231819664385966,,-3.94,-8.98,-6.46,30,,,980.78,0,,,
2023-04-05,2023,4,5,2,-20.01484148750633,-73.86801355104352,,-3.31,-7.49,-5.4,30,,,1001.98,0,,,
2023-04-06,2023,4,6,3,13.08984175453034,-61.95189972067462,,14.91,2.74,8.825,67,,,1023.77,0,,,
2023-04-07,2023,4,7,4,-86.4018116033847,14.710665843566405,,6.93,-2.9,2.0149999999999997,35,,,943.08,0,,,
2023-04-08,2023,4,8,5,44.92222330328565,-62.23964290071417,,17.02,9.42,13.219999999999999,81,,,954.95,0,,,
2023-04-09,2023,4,9,6,72.54312613677263,134.08463123435615,,10.85,3.68,7.265,57,,,1009.44,0,,,
2023-04-10,2023,4,10,0,-12.395013222999935,-4.309687540833266,,22.57,18.53,20.55,74,,,960.41,0,,,
2023-04-11,2023,4,11,1,-69.12164668323311,-19.205911334998238,,36.95,26.43,31.69,96,,,980.95,0,,,
2023-04-12,2023,4,12,2,72.65256108932849,102.05422643823384,,-6.48,-13.96,-10.22,97,,,1027.81,0,,,
2023-04-13,2023,4,13,3,-87.10998260992417,1.3510556064429124,,43.15,30.14,36.644999999999996,49,,,989.37,0,,,
2023-04-14,2023,4,14,4,39.2831079801492,-22.952372581943308,,15.77,10.97,13.370000000000001,97,,,1020.44,0,,,
2023-04-15,2023,4,15,5,-81.21740163945493,-25.29391341441027,,14.95,5.75,10.35,16,,,1014.33,0,,,
2023-04-16,2023,4,16,6,-39.78103076384264,-124.50846104882925,,24.75,13.62,19.185,71,,,989.62,0,,,
2023-04-17,2023,4,17,0,-21.73405062335445,-179.6313438485959,,21.32,11.92,16.62,26,,,990.49,0,,,
2023-04-18,2023,4,18,1,-74.17189598269071,-144.9981202279914,,6.59,-6.78,-0.0950000000000002,44,,,990.9,0,,,
2023-04-19,2023,4,19,2,-28.16937406798847,-99.94332762154808,,3.98,-3.54,0.21999999999999997,91,,,964.98,0,,,
2023-04-20,2023,4,20,3,-11.272731557304112,131.62846552583397,,25.56,14.57,20.064999999999998,13,,,942.53,0,,,
2023-04-21,2023,4,21,4,-0.038200699261722,-101.97272964006882,,45.56,36.01,40.785,74,,,937.38,0,,,
2023-04-22,2023,4,22,5,35.32523640598306,-87.76438866955591,,30.53,23.68,27.105,41,,,1039.2,0,,,
2023-04-23,2023,4,23,6,-61.53451293145208,54.634061882143726,,29.71,23.04,26.375,31,,,991.29,0,,,
2023-04-24,2023,4,24,0,-55.73107048531842,-117.33192861920747,,8.27,-4.79,1.7399999999999998,10,,,1049.05,0,,,
2023-04-25,2023,4,25,1,-63.93493409767251,6.243697289707427,,-5.0,-10.55,-7.775,75,,,980.12,0,,,
2023-04-26,2023,4,26,2,61.219255038766136,-14.361111026125968,,22.38,13.14,17.759999999999998,40,,,939.02,0,,,
2023-04-27,2023,4,27,3,35.525234777209846,-67.08997088395454,,-0.51,-8.34,-4.425,25,,,985.24,0,,,
2023-04-28,2023,4,28,4,28.159903354357127,50.54071247035248,,15.55,4.56,10.055,58,,,1032.64,0,,,
2023-04-29,2023,4,29,5,48.32825283172684,67.48354246989356,,39.09,28.96,34.025000000000006,99,,,944.96,0,,,
2023-04-30,2023,4,30,6,46.36657211116423,-18.63965424845713,,24.86,21.39,23.125,14,,,1001.47,0,,,
2023-05-01,2023,5,1,0,-52.81543663682759,-80.70794633304212,,11.17,7.5,9.335,62,,,1026.19,0,,,
2023-05-02,2023,5,2,1,-5.273802292031306,-75.61340752510917,,41.5,33.54,37.519999999999996,11,,,1025.26,0,,,
2023-05-03,2023,5,3,2,24.389360185688943,-70.92031726188598,,10.74,0.61,5.675,56,,,981.73,0,,,
2023-05-04,2023,5,4,3,-76.94534058010021,-22.35653419084781,,-1.25,-11.27,-6.26,21,,,966.76,0,,,
2023-05-05,2023,5,5,4,45.08195471645598,120.33054588441736,,11.56,1.21,6.385,75,,,1044.56,0,,,
2023-05-06,2023,5,6,5,30.25811158537047,81.45994232685689,,43.4,35.82,39.61,23,,,1021.02,0,,,
2023-05-07,2023,5,7,6,28.468323752186464,-23.861043330388213,,43.62,34.54,39.08,58,,,1038.43,0,,,
2023-05-08,2023,5,8,0,77.02338277474632,-83.34009078141288,,-0.65,-8.31,-4.48,57,,,950.48,0,,,
2023-05-09,2023,5,9,1,-11.90836746328985,105.5687582650392,,10.71,4.55,7.630000000000001,32,,,987.83,0,,,
2023-05-10,2023,5,10,2,1.551436265182815,168.98793013499545,,-6.04,-16.04,-11.04,30,,,962.18,0,,,
2023-05-11,2023,5,11,3,-34.742668309847986,-62.89036121414608,,2.47,-1.53,0.4700000000000001,44,,,980.49,0,,,
2023-05-12,2023,5,12,4,55.720604202983736,-158.1361391148967,,35.77,24.02,29.895000000000003,12,,,953.39,0,,,
2023-05-13,2023,5,13,5,13.492247751191428,-174.87274195087875,,25.43,13.74,19.585,41,,,996.26,0,,,
2023-05-14,2023,5,14,6,71.70362632567034,-86.1529241446419,,26.62,14.04,20.33,61,,,1023.51,0,,,
2023-05-15,2023,5,15,0,34.10919649667369,88.22984681524105,,4.51,-2.03,1.24,72,,,1034.34,0,,,
2023-05-16,2023,5,16,1,-57.78160906895323,-24.499456588717152,,7.25,-5.02,1.1150000000000002,51,,,944.6,0,,,
2023-05-17,2023,5,17,2,46.32626297830549,76.51767137470415,,29.1,26.24,27.67,92,,,959.4,0,,,
2023-05-18,2023,5,18,3,-38.559218590380425,-126.89277263847391,,6.44,-3.36,1.5400000000000003,94,,,952.6,0,,,
2023-05-19,2023,5,19,4,-35.13407219696654,-170.65149949505022,,14.99,3.41,9.2,41,,,949.42,0,,,
2023-05-20,2023,5,20,5,68.20450630124012,-79.76632292419153,,18.35,9.8,14.075000000000001,60,,,964.73,0,,,
2023-05-21,2023,5,21,6,53.55775297263898,70.8192423522641,,-1.01,-3.46,-2.235,50,,,988.56,0,,,
2023-05-22,2023,5,22,0,-71.97665251988741,-98.88017854682974,,29.99,23.28,26.634999999999998,52,,,951.14,0,,,
2023-05-23,2023,5,23,1,-62.79055904161476,70.95786448665748,,-0.68,-6.02,-3.3499999999999996,51,,,954.91,0,,,
2023-05-24,2023,5,24,2,-86.70783129789304,-64.39624943215502,,-6.84,-11.15,-8.995000000000001,17,,,1028.27,0,,,
2023-05-25,2023,5,25,3,2.0208824413222715,97.40319697577638,,33.34,22.59,27.965000000000003,92,,,1047.75,0,,,
2023-05-26,2023,5,26,4,-62.77902680768116,-38.43514699797868,,47.71,34.86,41.285,79,,,1026.73,0,,,
2023-05-27,2023,5,27,5,35.54517239274327,103.90689689366678,,18.75,8.56,13.655000000000001,55,,,1000.91,0,,,
2023-05-28,2023,5,28,6,-8.757114713303366,-37.15793994271763,,12.35,3.96,8.155,66,,,975.82,0,,,
2023-05-29,2023,5,29,0,-70.44307684284044,69.47833090374337,,17.65,12.53,15.09,58,,,1024.05,0,,,
2023-05-30,2023,5,30,1,-70.55311644621545,153.1918818337473,,-2.46,-7.05,-4.755,22,,,936.56,0,,,
2023-05-31,2023,5,31,2,72.05081225105934,125.58947206505934,,-6.85,-16.27,-11.559999999999999,95,,,1034.22,0,,,
2023-06-01,2023,6,1,3,57.331463565563496,-178.9161120924194,,-7.12,-16.93,-12.025,47,,,937.63,0,,,
2023-06-02,2023,6,2,4,-17.05383406343448,123.84927430048924,,39.71,35.19,37.45,12,,,999.33,0,,,
2023-06-03,2023,6,3,5,8.646856414905145,14.765228816076784,,-6.67,-18.89,-12.780000000000001,51,,,948.78,0,,,
2023-06-04,2023,6,4,6,79.21556928000425,177.08930824884663,,11.66,-1.6,5.03,88,,,1019.77,0,,,
2023-06-05,2023,6,5,0,70.52086650259622,113.3101042530962,,26.81,20.19,23.5,48,,,984.16,0,,,
2023-06-06,2023,6,6,1,-38.459280570556665,134.94470282542903,,10.77,-1.63,4.57,39,,,985.19,0,,,
2023-06-07,2023,6,7,2,80.32290612734155,130.76058811422627,,44.27,38.88,41.575,10,,,968.52,0,,,
2023-06-08,2023,6,8,3,26.71178942947576,-85.37474139000219,,39.57,34.26,36.915,79,,,1046.34,0,,,
2023-06-09,2023,6,9,4,-21.587693930286648,71.42832616975383,,5.83,-3.28,1.2750000000000001,71,,,1017.09,0,,,
2023-06-10,2023,6,10,5,-48.44128149937951,-166.26678914005453,,-2.67,-13.01,-7.84,56,,,1042.9,0,,,
2023-06-11,2023,6,11,6,59.3964292681637,-121.97759730927068,,-6.43,-11.97,-9.2,25,,,963.8,0,,,
2023-06-12,2023,6,12,0,50.547234970950655,81.19399097147567,,29.64,21.89,25.765,26,,,1040.04,0,,,
2023-06-13,2023,6,13,1,57.09003961405514,65.90351491461445,,27.43,19.72,23.575,20,,,1035.46,0,,,
2023-06-14,2023,6,14,2,-22.60378147730782,-84.36379139429334,,45.6,35.17,40.385000000000005,89,,,989.9,0,,,
2023-06-15,2023,6,15,3,-31.34537191696889,161.41974493541562,,42.81,34.3,38.555,11,,,1026.15,0,,,
2023-06-16,2023,6,16,4,19.531207708923414,50.53194808945034,,11.93,6.43,9.18,59,,,1002.93,0,,,
2023-06-17,2023,6,17,5,89.42281764886613,6.543305543702047,,16.91,8.58,12.745000000000001,15,,,974.78,0,,,
2023-06-18,2023,6,18,6,-33.7768705945323,113.99495274142924,,14.13,7.95,11.040000000000001,79,,,998.58,0,,,
2023-06-19,2023,6,19,0,-81.00348091004031,59.97562960871443,,29.96,20.15,25.055,89,,,963.57,0,,,
2023-06-20,2023,6,20,1,43.19355892215577,-146.25641413808643,,-12.75,-16.62,-14.685,51,,,953.68,0,,,
2023-06-21,2023,6,21,2,32.643100009322424,18.35694147101853,,28.09,16.28,22.185000000000002,67,,,969.46,0,,,
2023-06-22,2023,6,22,3,87.51528626291258,16.181403105431798,,-8.96,-16.81,-12.885,49,,,1027.04,0,,,
2023-06-23,2023,6,23,4,32.302542821356255,-172.6059941829103,,1.43,-8.83,-3.7,80,,,1040.51,0,,,
2023-06-24,2023,6,24,5,-27.37384323662572,-74.05055051451731,,-1.22,-5.47,-3.3449999999999998,39,,,978.58,0,,,
2023-06-25,2023,6,25,6,-19.424979094805025,40.85890551511972,,-1.56,-9.14,-5.3500000000000005,77,,,1027.62,0,,,
2023-06-26,2023,6,26,0,-74.26586734912408,35.18910099657509,,7.37,0.08,3.725,27,,,934.42,0,,,
2023-06-27,2023,6,27,1,-85.33582605888552,-84.80800433754528,,29.11,22.78,25.945,30,,,1023.14,0,,,
2023-06-28,2023,6,28,2,45.98463261896066,-95.60379866435822,,44.21,35.16,39.685,91,,,950.24,0,,,
2023-06-29,2023,6,29,3,62.19294039805729,-77.09268986231857,,45.39,32.05,38.72,36,,,941.07,0,,,
2023-06-30,2023,6,30,4,66.89330592506022,92.13784210168215,,33.08,23.07,28.075,92,,,982.73,0,,,
2023-07-01,2023,7,1,5,-1.772821750432513,-44.9612761939901,,47.02,35.67,41.345,67,,,959.81,0,,,
2023-07-02,2023,7,2,6,-41.53554596551578,115.2724737168532,,41.28,33.13,37.205,22,,,1014.32,0,,,
2023-07-03,2023,7,3,0,-58.8172619507728,158.73731537049838,,49.33,39.87,44.599999999999994,38,,,931.58,0,,,
2023-07-04,2023,7,4,1,-70.39617879313668,100.78868134107488,,-10.7,-13.67,-12.184999999999999,69,,,1046.25,0,,,
2023-07-05,2023,7,5,2,38.79901656963321,-53.64687472505939,,24.67,20.66,22.665,59,,,951.69,0,,,
2023-07-06,2023,7,6,3,-40.6803980576786,131.9424179284033,,33.97,28.95,31.46,66,,,984.69,0,,,
2023-07-07,2023,7,7,4,-27.35250199247202,-157.94102266992147,,14.76,4.84,9.8,88,,,972.87,0,,,
2023-07-08,2023,7,8,5,-35.3009952539503,-102.31647731512172,,0.86,-8.97,-4.055000000000001,45,,,1032.2,0,,,
2023-07-09,2023,7,9,6,47.24321849027311,42.32908593667887,,22.58,10.44,16.509999999999998,90,,,1019.03,0,,,
2023-07-10,2023,7,10,0,-72.36191387951772,128.86175384034453,,22.75,13.43,18.09,32,,,1045.26,0,,,
2023-07-11,2023,7,11,1,88.56966026578743,-66.9052016461099,,46.3,34.47,40.385,12,,,970.07,0,,,
2023-07-12,2023,7,12,2,34.07324015587223,-66.36657547114298,,-7.38,-12.99,-10.185,58,,,982.59,0,,,
2023-07-13,2023,7,13,3,-46.70082317165283,177.8548540923062,,-7.83,-22.74,-15.285,66,,,953.7,0,,,
2023-07-14,2023,7,14,4,72.38626958962769,-135.96708745181198,,46.58,36.3,41.44,56,,,961.47,0,,,
2023-07-15,2023,7,15,5,-51.72027945323615,-38.18997106979376,,2.17,-3.83,-0.8300000000000001,20,,,980.49,0,,,
2023-07-16,2023,7,16,6,49.34983266809698,-146.2333489106588,,2.37,-8.03,-2.8299999999999996,26,,,1045.19,0,,,
2023-07-17,2023,7,17,0,-42.24672717067914,110.026315999546,,35.23,27.0,31.115,61,,,1009.47,0,,,
2023-07-18,2023,7,18,1,-67.93013690626012,53.8181143431363,,-9.75,-18.64,-14.195,61,,,959.66,0,,,
2023-07-19,2023,7,19,2,31.078745692365416,-22.4329965786643,,4.93,-8.38,-1.7250000000000005,25,,,989.94,0,,,
2023-07-20,2023,7,20,3,-29.01067974779556,49.8920310832788,,1.12,-7.07,-2.975,66,,,968.62,0,,,
2023-07-21,2023,7,21,4,26.42013521772876,-116.02545839175149,,14.82,9.45,12.135,52,,,974.12,0,,,
2023-07-22,2023,7,22,5,-86.2225610224543,-48.18407262410153,,3.96,-2.43,0.7649999999999999,96,,,1036.29,0,,,
2023-07-23,2023,7,23,6,50.21310552735815,-151.60023724233952,,12.31,5.51,8.91,86,,,1031.25,0,,,
2023-07-24,2023,7,24,0,-68.82957863687676,126.55922252658053,,8.53,0.91,4.72,31,,,989.5,0,,,
2023-07-25,2023,7,25,1,8.932927239353276,169.6892510881048,,45.01,36.27,40.64,59,,,1044.81,0,,,
2023-07-26,2023,7,26,2,-28.82724347848524,-119.0743825688919,,1.08,-5.24,-2.08,20,,,1015.83,0,,,
2023-07-27,2023,7,27,3,-3.355178630010016,169.78216574328593,,0.38,-11.82,-5.72,83,,,982.92,0,,,
2023-07-28,2023,7,28,4,48.37390136495807,-132.37451984731632,,43.37,34.02,38.695,91,,,977.92,0,,,
2023-07-29,2023,7,29,5,-85.60905338278383,-118.19190203984996,,23.88,14.05,18.965,74,,,934.22,0,,,
2023-07-30,2023,7,30,6,-37.72621225829543,-85.48701916276107,,1.55,-2.46,-0.45499999999999996,97,,,977.3,0,,,
2023-07-31,2023,7,31,0,10.585265689744944,-10.077465676508892,,39.99,33.63,36.81,23,,,987.99,0,,,
2023-08-01,2023,8,1,1,-23.886604914777863,-59.95125031911526,,25.26,13.77,19.515,35,,,962.05,0,,,
2023-08-02,2023,8,2,2,68.95445276932332,-178.35801754510285,,48.14,33.57,40.855000000000004,44,,,1018.51,0,,,
2023-08-03,2023,8,3,3,-18.594404899165568,-118.38114668770602,,8.96,2.96,5.960000000000001,63,,,943.84,0,,,
2023-08-04,2023,8,4,4,-87.82040113859641,-21.472227141700785,,12.11,4.0,8.055,45,,,975.48,0,,,
2023-08-05,2023,8,5,5,76.35839627417104,42.50685371845279,,-8.19,-17.53,-12.86,13,,,1041.73,0,,,
2023-08-06,2023,8,6,6,-41.12000366824015,-69.28081898387615,,40.23,35.66,37.94499999999999,11,,,971.03,0,,,
2023-08-07,2023,8,7,0,-13.75971660716192,28.24746855923206,,3.23,-6.15,-1.4600000000000002,72,,,950.29,0,,,
2023-08-08,2023,8,8,1,-68.11277976323368,-77.35433934101522,,18.83,10.46,14.645,37,,,950.24,0,,,
2023-08-09,2023,8,9,2,77.69671429849589,140.46727650465704,,10.07,-0.55,4.76,26,,,943.44,0,,,
2023-08-10,2023,8,10,3,2.8954888272090784,-156.962793455273,,38.63,33.72,36.175,17,,,950.06,0,,,
2023-08-11,2023,8,11,4,-25.49651022334494,73.89178493676434,,13.6,8.44,11.02,41,,,976.38,0,,,
2023-08-12,2023,8,12,5,76.54607616996157,61.65885041229268,,26.05,20.49,23.27,95,,,944.75,0,,,
2023-08-13,2023,8,13,6,43.66874981811583,-79.61162667193503,,17.44,7.75,12.595,59,,,946.06,0,,,
2023-08-14,2023,8,14,0,-54.18934398157997,-117.5808804427937,,38.87,34.96,36.915,100,,,944.44,0,,,
2023-08-15,2023,8,15,1,-0.2404480933887072,95.12749828588204,,-5.26,-15.84,-10.55,69,,,955.6,0,,,
2023-08-16,2023,8,16,2,-19.72306376578328,-33.57482838888649,,8.54,1.8,5.17,82,,,1001.85,0,,,
2023-08-17,2023,8,17,3,39.51107548601908,-140.70360446032487,,-3.05,-11.84,-7.445,54,,,1007.8,0,,,
2023-08-18,2023,8,18,4,34.366274483532905,37.41937889072298,,18.52,9.91,14.215,97,,,1033.57,0,,,
2023-08-19,2023,8,19,5,48.21465624190444,-36.92224280202712,,11.4,4.67,8.035,50,,,983.14,0,,,
2023-08-20,2023,8,20,6,-76.28513930290565,83.80839675351677,,-1.64,-10.76,-6.2,27,,,1011.7,0,,,
2023-08-21,2023,8,21,0,34.872400380066935,-81.74111688690068,,47.61,37.73,42.67,15,,,997.15,0,,,
2023-08-22,2023,8,22,1,38.81737461751951,-143.13443735545667,,35.86,27.58,31.72,99,,,1009.69,0,,,
2023-08-23,2023,8,23,2,89.70242594319666,-13.924773346598442,,43.1,31.89,37.495000000000005,68,,,955.84,0,,,
2023-08-24,2023,8,24,3,-22.75550814894747,-12.920800090898496,,7.28,-0.35,3.4650000000000003,15,,,1010.96,0,,,
2023-08-25,2023,8,25,4,15.394566829971268,-66.45089180409737,,3.85,-2.25,0.8,71,,,953.41,0,,,
2023-08-26,2023,8,26,5,83.79567293538105,174.8872554351804,,22.81,12.58,17.695,13,,,945.41,0,,,
2023-08-27,2023,8,27,6,-50.39646229327222,33.99670282263159,,-4.13,-9.31,-6.720000000000001,47,,,942.75,0,,,
2023-08-28,2023,8,28,0,-32.42750805158954,157.8457879772352,,14.47,5.27,9.870000000000001,71,,,1005.39,0,,,
2023-08-29,2023,8,29,1,13.768623391667605,7.108861061048231,,2.45,-8.2,-2.8749999999999996,55,,,933.31,0,,,
2023-08-30,2023,8,30,2,-53.88182489605723,-101.0507514037211,,37.11,31.48,34.295,77,,,980.43,0,,,
2023-08-31,2023,8,31,3,-28.12041004416065,-65.31247801045592,,17.33,10.28,13.805,59,,,1036.72,0,,,
2023-09-01,2023,9,1,4,40.53406285743762,148.09172548984697,,3.7,-8.15,-2.225,17,,,991.8,0,,,
2023-09-02,2023,9,2,5,-89.2393723837718,-139.38864411137138,,48.5,39.71,44.105000000000004,26,,,977.86,0,,,
2023-09-03,2023,9,3,6,-61.98860967469052,103.04434825590164,,-9.62,-12.57,-11.094999999999999,22,,,1048.9,0,,,
2023-09-04,2023,9,4,0,-36.82012068621353,-107.53815863979572,,18.81,5.37,12.09,29,,,967.52,0,,,
2023-09-05,2023,9,5,1,-46.133211298900925,35.58758503496995,,35.73,31.02,33.375,94,,,940.32,0,,,
